Amine,Bromide,Catalyst,Solvent,Base,yield
1,6,1,3,c,0.5781699
1,6,2,1,a,31.852993
1,6,2,1,b,43.218197
1,6,2,1,c,7.3008704
1,6,2,2,a,41.872578
1,6,2,2,b,49.201225
1,6,2,2,c,8.550735
1,6,2,3,a,30.726946
1,6,2,3,b,42.538498
1,6,2,3,c,7.090821
1,6,3,1,a,5.274107
1,6,3,1,b,12.374867
1,6,3,1,c,0.65190214
1,6,3,2,a,5.9993267
1,6,3,2,b,7.2243767
1,6,3,2,c,0.3214037
1,6,3,3,a,4.0181537
1,6,3,3,b,11.420234
1,6,3,3,c,0.51016676
1,6,4,1,a,22.745527
1,6,4,1,b,23.698118
1,6,4,1,c,1.6743597
1,6,4,2,a,29.186056
1,6,4,2,b,19.108534
1,6,4,2,c,1.72646
1,6,4,3,a,20.773897
1,6,4,3,b,20.789585
1,6,4,3,c,1.4201773
1,6,5,1,a,12.638127
1,6,5,1,b,23.003124
1,6,5,1,c,1.4155066
1,6,5,2,a,16.112322
1,6,5,2,b,19.682272
1,6,5,2,c,1.7996808
1,6,5,3,a,10.113599
1,6,5,3,b,20.569885
1,6,5,3,c,1.0018445
1,6,6,1,a,8.392948
1,6,6,1,b,10.898547
1,6,6,1,c,1.0922204
1,6,6,2,a,9.181848
1,6,6,2,b,7.722503
1,6,6,2,c,0.8968413
1,6,6,3,a,6.67212
1,6,6,3,b,8.714687
1,6,6,3,c,1.0142981
1,6,7,1,a,53.447224
1,6,7,1,b,29.872425
1,6,7,1,c,48.869976
1,6,7,2,a,65.60426
1,6,7,2,b,39.157127
1,6,7,2,c,57.92671
1,6,7,3,a,54.89678
1,6,7,3,b,31.851189
1,6,7,3,c,50.90361
1,6,8,1,a,49.67938
1,6,8,1,b,32.781796
1,6,8,1,c,49.021015
1,6,8,2,a,62.455414
1,6,8,2,b,45.325066
1,6,8,2,c,57.156616
1,6,8,3,a,50.028408
1,6,8,3,b,33.89722
1,6,8,3,c,50.028915
1,6,9,1,a,48.045258
1,6,9,1,b,26.190376
1,6,9,1,c,50.69297
1,6,9,2,a,57.7972
1,6,9,2,b,33.530087
1,6,9,2,c,58.32888
1,6,9,3,a,48.863045
1,6,9,3,b,27.991943
1,6,9,3,c,51.71856
1,6,10,1,a,19.056887
1,6,10,1,b,34.232407
1,6,10,1,c,3.3739035
1,6,10,2,a,28.5152
1,6,10,2,b,40.98183
1,6,10,2,c,5.7326174
1,6,10,3,a,19.18423
1,6,10,3,b,35.453842
1,6,10,3,c,3.5969808
1,6,11,1,a,19.264137
1,6,11,1,b,23.24232
1,6,11,1,c,0.83156675
1,6,11,2,a,22.845537
1,6,11,2,b,27.305912
1,6,11,2,c,0.82283425
1,6,11,3,a,17.939627
1,6,11,3,b,20.422817
1,6,11,3,c,0.7482457
1,6,12,1,a,10.990629
1,6,12,1,b,30.6588
1,6,12,1,c,0.67109364
1,6,12,2,a,15.955796
1,6,12,2,b,32.449944
1,6,12,2,c,1.0078166
1,6,12,3,a,10.005794
1,6,12,3,b,28.665798
1,6,12,3,c,0.7569285
1,6,13,1,a,6.837212
1,6,13,1,b,42.717266
1,6,13,1,c,0.63956213
1,6,13,2,a,9.948889
1,6,13,2,b,33.04385
1,6,13,2,c,0.68754077
1,6,13,3,a,5.719645
1,6,13,3,b,38.50894
1,6,13,3,c,0.4024788
1,6,14,1,a,45.08344
1,6,14,1,b,31.326221
1,6,14,1,c,30.9783
1,6,14,2,a,56.692276
1,6,14,2,b,43.237637
1,6,14,2,c,37.482292
1,6,14,3,a,44.549282
1,6,14,3,b,33.55147
1,6,14,3,c,30.699654
1,6,16,1,a,60.897934
1,6,16,1,b,33.54133
1,6,16,1,c,8.220351
1,6,16,2,a,61.35166
1,6,16,2,b,33.060184
1,6,16,2,c,7.4189005
1,6,16,3,a,57.09199
1,6,16,3,b,31.68501
1,6,16,3,c,7.4364734
1,6,17,1,a,31.123196
1,6,17,1,b,48.4985
1,6,17,1,c,2.669791
1,6,17,2,a,37.95669
1,6,17,2,b,47.5528
1,6,17,2,c,4.047204
1,6,17,3,a,27.63372
1,6,17,3,b,46.31763
1,6,17,3,c,2.3036141
1,6,18,1,a,26.7911
1,6,18,1,b,25.449192
1,6,18,1,c,0.6058868
1,6,18,2,a,31.610573
1,6,18,2,b,32.983063
1,6,18,2,c,1.0257071
1,6,18,3,a,27.490047
1,6,18,3,b,25.453527
1,6,18,3,c,0.6319108
1,6,19,1,a,30.572456
1,6,19,1,b,25.855814
1,6,19,1,c,1.1533396
1,6,19,2,a,40.67835
1,6,19,2,b,36.028652
1,6,19,2,c,1.5115714
1,6,19,3,a,30.910818
1,6,19,3,b,26.99744
1,6,19,3,c,1.2422057
1,6,20,1,a,28.319353
1,6,20,1,b,42.611607
1,6,20,1,c,0.769529
1,6,20,2,a,38.562668
1,6,20,2,b,46.894505
1,6,20,2,c,1.7289194
1,6,20,3,a,28.633627
1,6,20,3,b,42.03395
1,6,20,3,c,0.47994673
1,6,21,1,a,34.83775
1,6,21,1,b,45.03178
1,6,21,1,c,1.151224
1,6,21,2,a,41.24489
1,6,21,2,b,43.405937
1,6,21,2,c,1.3361039
1,6,21,3,a,32.267662
1,6,21,3,b,42.676163
1,6,21,3,c,1.0996989
1,7,1,1,a,29.029408
1,7,1,1,b,65.45748
1,7,1,1,c,2.247282
1,7,1,2,a,38.037994
1,7,1,2,b,67.878235
1,7,1,2,c,4.179814
1,7,1,3,a,27.67821
1,7,1,3,b,64.348274
1,7,1,3,c,2.1242113
1,7,2,1,a,47.874714
1,7,2,1,b,68.51059
1,7,2,1,c,12.978422
1,7,2,2,a,62.653645
1,7,2,2,b,77.87837
1,7,2,2,c,16.348764
1,7,2,3,a,47.700703
1,7,2,3,b,69.41156
1,7,2,3,c,12.698467
1,7,3,1,a,13.041866
1,7,3,1,b,27.867388
1,7,3,1,c,0.49397704
1,7,3,2,a,15.40293
1,7,3,2,b,22.046211
1,7,3,2,c,0.32465023
1,7,3,3,a,10.889966
1,7,3,3,b,26.175297
1,7,3,3,c,0.47262695
1,7,4,1,a,40.084988
1,7,4,1,b,47.491287
1,7,4,1,c,3.3845644
1,7,4,2,a,49.196285
1,7,4,2,b,43.97895
1,7,4,2,c,4.4830866
1,7,4,3,a,38.669487
1,7,4,3,b,45.329433
1,7,4,3,c,2.771168
1,7,5,1,a,27.560715
1,7,5,1,b,49.297363
1,7,5,1,c,4.334867
1,7,5,2,a,33.860626
1,7,5,2,b,48.285797
1,7,5,2,c,5.1310053
1,7,5,3,a,25.265665
1,7,5,3,b,46.86067
1,7,5,3,c,4.1138506
1,7,6,1,a,19.193064
1,7,6,1,b,29.338839
1,7,6,1,c,1.8262941
1,7,6,2,a,23.041628
1,7,6,2,b,25.3545
1,7,6,2,c,1.8021007
1,7,6,3,a,16.833101
1,7,6,3,b,26.253824
1,7,6,3,c,1.5603307
1,7,7,1,a,51.1345
1,7,7,1,b,50.168114
1,7,7,1,c,37.2225
1,7,7,2,a,68.32984
1,7,7,2,b,59.743
1,7,7,2,c,50.144142
1,7,7,3,a,52.37735
1,7,7,3,b,50.710743
1,7,7,3,c,40.2357
1,7,8,1,a,48.774166
1,7,8,1,b,51.231045
1,7,8,1,c,35.969906
1,7,8,2,a,67.5055
1,7,8,2,b,65.012764
1,7,8,2,c,47.652847
1,7,8,3,a,48.151176
1,7,8,3,b,51.336987
1,7,8,3,c,37.28029
1,7,9,1,a,40.637882
1,7,9,1,b,42.876904
1,7,9,1,c,35.585915
1,7,9,2,a,58.513336
1,7,9,2,b,51.372803
1,7,9,2,c,45.647606
1,7,9,3,a,41.104477
1,7,9,3,b,43.72036
1,7,9,3,c,37.659058
1,7,10,1,a,36.076767
1,7,10,1,b,63.601456
1,7,10,1,c,6.8672204
1,7,10,2,a,48.747196
1,7,10,2,b,71.92604
1,7,10,2,c,12.824296
1,7,10,3,a,36.724464
1,7,10,3,b,65.12995
1,7,10,3,c,8.077763
1,7,11,1,a,41.188168
1,7,11,1,b,56.616707
1,7,11,1,c,2.1862535
1,7,11,2,a,48.804817
1,7,11,2,b,60.91594
1,7,11,2,c,3.5976658
1,7,11,3,a,40.587624
1,7,11,3,b,54.769463
1,7,11,3,c,1.9257116
1,7,12,1,a,35.769367
1,7,12,1,b,59.21335
1,7,12,1,c,1.5221105
1,7,12,2,a,42.86641
1,7,12,2,b,65.17105
1,7,12,2,c,3.077589
1,7,12,3,a,33.81115
1,7,12,3,b,58.75097
1,7,12,3,c,1.6726812
1,7,13,1,a,22.468252
1,7,13,1,b,76.128975
1,7,13,1,c,1.5309817
1,7,13,2,a,28.244823
1,7,13,2,b,72.47983
1,7,13,2,c,2.5898438
1,7,13,3,a,20.724077
1,7,13,3,b,73.42359
1,7,13,3,c,1.6000617
1,7,14,1,a,43.65761
1,7,14,1,b,57.764603
1,7,14,1,c,18.34687
1,7,14,2,a,62.08896
1,7,14,2,b,70.61168
1,7,14,2,c,27.94023
1,7,14,3,a,42.913723
1,7,14,3,b,58.514297
1,7,14,3,c,18.868595
1,7,16,1,a,62.185726
1,7,16,1,b,58.429787
1,7,16,1,c,10.645873
1,7,16,2,a,66.61573
1,7,16,2,b,59.121338
1,7,16,2,c,12.075566
1,7,16,3,a,58.9678
1,7,16,3,b,56.84262
1,7,16,3,c,10.027861
1,7,17,1,a,51.056084
1,7,17,1,b,82.28924
1,7,17,1,c,4.8433113
1,7,17,2,a,61.31956
1,7,17,2,b,84.14017
1,7,17,2,c,8.255975
1,7,17,3,a,47.55515
1,7,17,3,b,80.296234
1,7,17,3,c,4.4683967
1,7,18,1,a,49.625877
1,7,18,1,b,57.04634
1,7,18,1,c,2.2107234
1,7,18,2,a,58.1499
1,7,18,2,b,63.935963
1,7,18,2,c,4.6801124
1,7,18,3,a,51.69719
1,7,18,3,b,57.289646
1,7,18,3,c,2.73252
1,7,19,1,a,49.69306
1,7,19,1,b,53.88781
1,7,19,1,c,3.342317
1,7,19,2,a,63.47664
1,7,19,2,b,64.74351
1,7,19,2,c,6.342498
1,7,19,3,a,50.850533
1,7,19,3,b,54.91961
1,7,19,3,c,3.702797
1,7,20,1,a,52.55156
1,7,20,1,b,75.36279
1,7,20,1,c,3.9127903
1,7,20,2,a,66.395805
1,7,20,2,b,80.74096
1,7,20,2,c,8.001863
1,7,20,3,a,53.26227
1,7,20,3,b,74.793465
1,7,20,3,c,4.0974464
1,7,21,1,a,56.60831
1,7,21,1,b,74.19918
1,7,21,1,c,3.9521115
1,7,21,2,a,66.66231
1,7,21,2,b,75.51633
1,7,21,2,c,5.846317
1,7,21,3,a,55.448162
1,7,21,3,b,72.64881
1,7,21,3,c,3.8795812
1,8,1,1,a,36.710293
1,8,1,1,b,67.55311
1,8,1,1,c,3.0004454
1,8,1,2,a,47.534863
1,8,1,2,b,69.96405
1,8,1,2,c,4.247986
1,8,1,3,a,35.6242
1,8,1,3,b,66.17985
1,8,1,3,c,2.6594043
1,8,2,1,a,59.696136
1,8,2,1,b,76.17486
1,8,2,1,c,20.093384
1,8,2,2,a,76.575935
1,8,2,2,b,84.999565
1,8,2,2,c,24.61284
1,8,2,3,a,59.567436
1,8,2,3,b,76.025345
1,8,2,3,c,20.016142
1,8,3,1,a,17.171097
1,8,3,1,b,30.129822
1,8,3,1,c,1.1132324
1,8,3,2,a,20.356554
1,8,3,2,b,23.393393
1,8,3,2,c,1.1990412
1,8,3,3,a,14.940552
1,8,3,3,b,28.659868
1,8,3,3,c,1.002312
1,8,4,1,a,45.67466
1,8,4,1,b,50.47766
1,8,4,1,c,4.741364
1,8,4,2,a,55.385384
1,8,4,2,b,47.49776
1,8,4,2,c,6.653872
1,8,4,3,a,44.419556
1,8,4,3,b,48.173325
1,8,4,3,c,4.1836257
1,8,5,1,a,36.53544
1,8,5,1,b,54.634373
1,8,5,1,c,7.224508
1,8,5,2,a,46.227314
1,8,5,2,b,52.69377
1,8,5,2,c,8.618265
1,8,5,3,a,34.856815
1,8,5,3,b,52.268925
1,8,5,3,c,6.699526
1,8,6,1,a,24.377542
1,8,6,1,b,33.01519
1,8,6,1,c,2.3898377
1,8,6,2,a,28.810616
1,8,6,2,b,28.112377
1,8,6,2,c,2.6226618
1,8,6,3,a,21.858189
1,8,6,3,b,29.638487
1,8,6,3,c,2.0322368
1,8,7,1,a,41.163834
1,8,7,1,b,43.721386
1,8,7,1,c,25.46576
1,8,7,2,a,58.807583
1,8,7,2,b,50.896797
1,8,7,2,c,38.382404
1,8,7,3,a,42.165936
1,8,7,3,b,43.49378
1,8,7,3,c,28.535717
1,8,8,1,a,41.922413
1,8,8,1,b,44.74069
1,8,8,1,c,26.779285
1,8,8,2,a,60.978367
1,8,8,2,b,57.486286
1,8,8,2,c,37.97474
1,8,8,3,a,40.575314
1,8,8,3,b,44.222588
1,8,8,3,c,27.905602
1,8,9,1,a,31.84695
1,8,9,1,b,37.84295
1,8,9,1,c,25.225899
1,8,9,2,a,49.880867
1,8,9,2,b,43.350376
1,8,9,2,c,34.568455
1,8,9,3,a,31.96409
1,8,9,3,b,37.733204
1,8,9,3,c,27.339914
1,8,10,1,a,47.816135
1,8,10,1,b,68.880356
1,8,10,1,c,8.269947
1,8,10,2,a,60.413994
1,8,10,2,b,76.407616
1,8,10,2,c,14.317131
1,8,10,3,a,48.184887
1,8,10,3,b,69.60475
1,8,10,3,c,9.403718
1,8,11,1,a,50.93537
1,8,11,1,b,59.414707
1,8,11,1,c,2.9523053
1,8,11,2,a,60.75142
1,8,11,2,b,63.10108
1,8,11,2,c,4.794762
1,8,11,3,a,51.21036
1,8,11,3,b,56.972507
1,8,11,3,c,2.7262156
1,8,12,1,a,44.736958
1,8,12,1,b,63.685184
1,8,12,1,c,1.8788577
1,8,12,2,a,54.358112
1,8,12,2,b,68.96991
1,8,12,2,c,3.7083282
1,8,12,3,a,42.796467
1,8,12,3,b,62.29658
1,8,12,3,c,1.8555689
1,8,13,1,a,33.084484
1,8,13,1,b,80.431435
1,8,13,1,c,1.6034936
1,8,13,2,a,38.845024
1,8,13,2,b,78.29073
1,8,13,2,c,3.0803425
1,8,13,3,a,29.843876
1,8,13,3,b,77.46884
1,8,13,3,c,1.5896384
1,8,14,1,a,36.066998
1,8,14,1,b,51.01103
1,8,14,1,c,12.443205
1,8,14,2,a,54.654026
1,8,14,2,b,60.90816
1,8,14,2,c,20.629818
1,8,14,3,a,35.087467
1,8,14,3,b,50.949097
1,8,14,3,c,13.1399555
1,8,16,1,a,64.40748
1,8,16,1,b,61.00028
1,8,16,1,c,13.660243
1,8,16,2,a,71.60345
1,8,16,2,b,60.70174
1,8,16,2,c,15.404821
1,8,16,3,a,61.50523
1,8,16,3,b,59.12972
1,8,16,3,c,13.205143
1,8,17,1,a,55.06487
1,8,17,1,b,83.19008
1,8,17,1,c,5.034834
1,8,17,2,a,67.34329
1,8,17,2,b,84.72182
1,8,17,2,c,8.505286
1,8,17,3,a,52.27529
1,8,17,3,b,81.347176
1,8,17,3,c,4.3308506
1,8,18,1,a,61.98476
1,8,18,1,b,63.302876
1,8,18,1,c,4.2837963
1,8,18,2,a,72.310196
1,8,18,2,b,69.21239
1,8,18,2,c,7.8277326
1,8,18,3,a,63.560505
1,8,18,3,b,62.48643
1,8,18,3,c,4.9872193
1,8,19,1,a,61.777603
1,8,19,1,b,59.133553
1,8,19,1,c,4.9366016
1,8,19,2,a,76.99885
1,8,19,2,b,69.59073
1,8,19,2,c,9.466836
1,8,19,3,a,63.20308
1,8,19,3,b,59.824783
1,8,19,3,c,5.9224896
1,8,20,1,a,61.549732
1,8,20,1,b,80.22985
1,8,20,1,c,6.324499
1,8,20,2,a,75.66086
1,8,20,2,b,85.54662
1,8,20,2,c,11.331617
1,8,20,3,a,62.126225
1,8,20,3,b,79.65776
1,8,20,3,c,6.5422606
1,8,21,1,a,67.55577
1,8,21,1,b,80.59489
1,8,21,1,c,6.801736
1,8,21,2,a,79.875595
1,8,21,2,b,81.241005
1,8,21,2,c,9.053244
1,8,21,3,a,66.79886
1,8,21,3,b,78.81156
1,8,21,3,c,6.353496
1,9,1,1,a,1.5536262
1,9,1,1,b,4.4324355
1,9,1,1,c,0.40924364
1,9,1,2,a,1.7460958
1,9,1,2,b,4.9712763
1,9,1,2,c,0.3285536
1,9,1,3,a,1.3729391
1,9,1,3,b,4.6375713
1,9,1,3,c,0.36550707
1,9,2,1,a,1.012149
1,9,2,1,b,6.3397703
1,9,2,1,c,0.3727829
1,9,2,2,a,1.3464155
1,9,2,2,b,7.176327
1,9,2,2,c,0.34243488
1,9,2,3,a,0.8213289
1,9,2,3,b,6.703901
1,9,2,3,c,0.31296018
1,9,3,1,a,0.85432166
1,9,3,1,b,0.7958421
1,9,3,1,c,0.4815784
1,9,3,2,a,0.67929345
1,9,3,2,b,0.5101497
1,9,3,2,c,0.37521267
1,9,3,3,a,0.8453277
1,9,3,3,b,0.7532265
1,9,3,3,c,0.37971452
1,9,4,1,a,1.4592477
1,9,4,1,b,1.4692222
1,9,4,1,c,0.3676691
1,9,4,2,a,1.7173619
1,9,4,2,b,1.4608064
1,9,4,2,c,0.27001962
1,9,4,3,a,1.2645487
1,9,4,3,b,1.1521895
1,9,4,3,c,0.24755253
1,9,5,1,a,0.7028747
1,9,5,1,b,1.9916352
1,9,5,1,c,0.32568875
1,9,5,2,a,0.4730532
1,9,5,2,b,2.3366883
1,9,5,2,c,0.24644691
1,9,5,3,a,0.64728785
1,9,5,3,b,1.8294826
1,9,5,3,c,0.33869216
1,9,6,1,a,1.3690377
1,9,6,1,b,1.8798506
1,9,6,1,c,0.30997297
1,9,6,2,a,1.3996933
1,9,6,2,b,1.732656
1,9,6,2,c,0.29721546
1,9,6,3,a,1.0503294
1,9,6,3,b,1.8712082
1,9,6,3,c,0.29761884
1,9,7,1,a,3.7667499
1,9,7,1,b,8.704739
1,9,7,1,c,-0.37805238
1,9,7,2,a,7.889812
1,9,7,2,b,15.339272
1,9,7,2,c,-0.31715196
1,9,7,3,a,4.4599915
1,9,7,3,b,10.755263
1,9,7,3,c,-0.19044705
1,9,8,1,a,1.9744871
1,9,8,1,b,8.505175
1,9,8,1,c,-0.38973904
1,9,8,2,a,5.5552034
1,9,8,2,b,14.997738
1,9,8,2,c,-0.50550365
1,9,8,3,a,2.2434084
1,9,8,3,b,10.3618965
1,9,8,3,c,-0.2642871
1,9,9,1,a,1.0532289
1,9,9,1,b,5.902244
1,9,9,1,c,-0.46956217
1,9,9,2,a,2.4309778
1,9,9,2,b,10.058545
1,9,9,2,c,-0.5647562
1,9,9,3,a,1.2877855
1,9,9,3,b,7.292426
1,9,9,3,c,-0.36779678
1,9,10,1,a,3.8545854
1,9,10,1,b,5.679622
1,9,10,1,c,-0.0435916
1,9,10,2,a,5.332723
1,9,10,2,b,7.934484
1,9,10,2,c,0.03203185
1,9,10,3,a,3.5807288
1,9,10,3,b,5.8048162
1,9,10,3,c,-0.012318017
1,9,11,1,a,1.5058312
1,9,11,1,b,2.8466508
1,9,11,1,c,0.49452063
1,9,11,2,a,1.8876252
1,9,11,2,b,3.1746428
1,9,11,2,c,0.30614454
1,9,11,3,a,1.2328534
1,9,11,3,b,2.42736
1,9,11,3,c,0.31434
1,9,12,1,a,0.8474237
1,9,12,1,b,2.1996806
1,9,12,1,c,0.302096
1,9,12,2,a,1.0037589
1,9,12,2,b,2.9386687
1,9,12,2,c,0.30261242
1,9,12,3,a,0.97877496
1,9,12,3,b,2.38056
1,9,12,3,c,0.29828554
1,9,13,1,a,1.0137436
1,9,13,1,b,2.6167166
1,9,13,1,c,0.2498664
1,9,13,2,a,1.0277323
1,9,13,2,b,2.8335438
1,9,13,2,c,0.2267151
1,9,13,3,a,0.96806705
1,9,13,3,b,2.3363297
1,9,13,3,c,0.25468743
1,9,14,1,a,3.8839223
1,9,14,1,b,17.78049
1,9,14,1,c,0.49002337
1,9,14,2,a,5.595815
1,9,14,2,b,22.849741
1,9,14,2,c,0.4938807
1,9,14,3,a,3.5929773
1,9,14,3,b,17.612556
1,9,14,3,c,0.38604042
1,9,16,1,a,13.42524
1,9,16,1,b,12.615285
1,9,16,1,c,1.385042
1,9,16,2,a,12.1329365
1,9,16,2,b,13.145721
1,9,16,2,c,1.4633104
1,9,16,3,a,10.905981
1,9,16,3,b,12.541816
1,9,16,3,c,1.369005
1,9,17,1,a,4.5187297
1,9,17,1,b,10.47615
1,9,17,1,c,0.30794677
1,9,17,2,a,5.9124417
1,9,17,2,b,12.076686
1,9,17,2,c,0.48810145
1,9,17,3,a,4.294312
1,9,17,3,b,10.081193
1,9,17,3,c,0.3654034
1,9,18,1,a,0.69256073
1,9,18,1,b,2.2119424
1,9,18,1,c,0.031011859
1,9,18,2,a,1.0130599
1,9,18,2,b,3.2528958
1,9,18,2,c,-0.1154486
1,9,18,3,a,0.94114834
1,9,18,3,b,2.2742941
1,9,18,3,c,-0.06266822
1,9,19,1,a,1.0650599
1,9,19,1,b,2.1598666
1,9,19,1,c,0.27426672
1,9,19,2,a,1.2099639
1,9,19,2,b,3.2120929
1,9,19,2,c,0.20491497
1,9,19,3,a,0.9070542
1,9,19,3,b,2.3185496
1,9,19,3,c,0.20897935
1,9,20,1,a,2.0101562
1,9,20,1,b,2.3727894
1,9,20,1,c,0.28768837
1,9,20,2,a,3.5659077
1,9,20,2,b,4.5150123
1,9,20,2,c,0.17152278
1,9,20,3,a,2.12479
1,9,20,3,b,2.668977
1,9,20,3,c,0.25149685
1,9,21,1,a,1.9683921
1,9,21,1,b,3.9188778
1,9,21,1,c,0.29032186
1,9,21,2,a,2.0774539
1,9,21,2,b,4.1655354
1,9,21,2,c,0.24361213
1,9,21,3,a,1.7057092
1,9,21,3,b,3.6755507
1,9,21,3,c,0.26853538
1,10,1,1,a,21.564089
1,10,1,1,b,59.451725
1,10,1,1,c,1.9004153
1,10,1,2,a,27.757153
1,10,1,2,b,62.78135
1,10,1,2,c,3.0534985
1,10,1,3,a,20.44293
1,10,1,3,b,59.00136
1,10,1,3,c,1.812386
1,10,2,1,a,34.52106
1,10,2,1,b,59.89318
1,10,2,1,c,5.5703025
1,10,2,2,a,45.715122
1,10,2,2,b,68.907936
1,10,2,2,c,7.797128
1,10,2,3,a,34.63859
1,10,2,3,b,60.664555
1,10,2,3,c,5.7373443
1,10,3,1,a,15.306811
1,10,3,1,b,26.563828
1,10,3,1,c,0.26857647
1,10,3,2,a,15.828116
1,10,3,2,b,20.472158
1,10,3,2,c,-0.026056312
1,10,3,3,a,12.540468
1,10,3,3,b,24.442356
1,10,3,3,c,0.31819877
1,10,4,1,a,41.660553
1,10,4,1,b,48.597164
1,10,4,1,c,2.8714902
1,10,4,2,a,49.59226
1,10,4,2,b,45.90322
1,10,4,2,c,3.4322572
1,10,4,3,a,40.420464
1,10,4,3,b,46.56309
1,10,4,3,c,2.3976762
1,10,5,1,a,28.289885
1,10,5,1,b,51.384773
1,10,5,1,c,2.9213083
1,10,5,2,a,33.272552
1,10,5,2,b,49.457027
1,10,5,2,c,4.033944
1,10,5,3,a,26.330662
1,10,5,3,b,49.355686
1,10,5,3,c,2.8030279
1,10,6,1,a,20.141676
1,10,6,1,b,34.42065
1,10,6,1,c,1.394385
1,10,6,2,a,21.546465
1,10,6,2,b,30.157375
1,10,6,2,c,1.2353112
1,10,6,3,a,17.653786
1,10,6,3,b,31.018335
1,10,6,3,c,1.2480801
1,10,7,1,a,17.11296
1,10,7,1,b,29.908932
1,10,7,1,c,3.9915664
1,10,7,2,a,30.486975
1,10,7,2,b,35.515594
1,10,7,2,c,9.642055
1,10,7,3,a,17.621405
1,10,7,3,b,29.322575
1,10,7,3,c,5.3471007
1,10,8,1,a,16.989712
1,10,8,1,b,29.517302
1,10,8,1,c,3.1711574
1,10,8,2,a,32.118942
1,10,8,2,b,40.53899
1,10,8,2,c,7.7904997
1,10,8,3,a,15.757976
1,10,8,3,b,28.52986
1,10,8,3,c,3.747214
1,10,9,1,a,13.199353
1,10,9,1,b,29.343607
1,10,9,1,c,3.6284819
1,10,9,2,a,25.543884
1,10,9,2,b,33.073235
1,10,9,2,c,6.768503
1,10,9,3,a,12.7400675
1,10,9,3,b,27.915932
1,10,9,3,c,4.171997
1,10,10,1,a,29.08585
1,10,10,1,b,58.447994
1,10,10,1,c,3.5447054
1,10,10,2,a,38.964443
1,10,10,2,b,64.32222
1,10,10,2,c,6.72753
1,10,10,3,a,29.32727
1,10,10,3,b,58.997955
1,10,10,3,c,3.882552
1,10,11,1,a,37.774975
1,10,11,1,b,54.306767
1,10,11,1,c,2.0697165
1,10,11,2,a,42.882576
1,10,11,2,b,59.08366
1,10,11,2,c,3.2370284
1,10,11,3,a,37.54931
1,10,11,3,b,52.911568
1,10,11,3,c,1.7853675
1,10,12,1,a,25.65625
1,10,12,1,b,53.185257
1,10,12,1,c,1.4327149
1,10,12,2,a,32.73091
1,10,12,2,b,58.903885
1,10,12,2,c,2.4996154
1,10,12,3,a,24.716455
1,10,12,3,b,52.628826
1,10,12,3,c,1.4580213
1,10,13,1,a,18.24377
1,10,13,1,b,75.70562
1,10,13,1,c,1.5020483
1,10,13,2,a,23.048439
1,10,13,2,b,70.85282
1,10,13,2,c,2.2511673
1,10,13,3,a,16.959978
1,10,13,3,b,72.790665
1,10,13,3,c,1.5739889
1,10,14,1,a,18.595516
1,10,14,1,b,43.49564
1,10,14,1,c,0.960937
1,10,14,2,a,30.93165
1,10,14,2,b,51.658066
1,10,14,2,c,3.8697393
1,10,14,3,a,16.51472
1,10,14,3,b,42.803757
1,10,14,3,c,0.8475174
1,10,16,1,a,38.03325
1,10,16,1,b,59.19522
1,10,16,1,c,2.5394363
1,10,16,2,a,40.70457
1,10,16,2,b,57.94687
1,10,16,2,c,3.3787775
1,10,16,3,a,35.673885
1,10,16,3,b,58.06653
1,10,16,3,c,2.3639681
1,10,17,1,a,40.61088
1,10,17,1,b,76.575294
1,10,17,1,c,1.7523233
1,10,17,2,a,47.90201
1,10,17,2,b,77.84162
1,10,17,2,c,3.9134793
1,10,17,3,a,37.3133
1,10,17,3,b,75.019455
1,10,17,3,c,1.6404778
1,10,18,1,a,45.064762
1,10,18,1,b,59.015648
1,10,18,1,c,2.3475122
1,10,18,2,a,51.42831
1,10,18,2,b,64.78212
1,10,18,2,c,4.02615
1,10,18,3,a,46.771736
1,10,18,3,b,60.13392
1,10,18,3,c,2.3126433
1,10,19,1,a,43.27486
1,10,19,1,b,54.266186
1,10,19,1,c,2.7896516
1,10,19,2,a,53.670242
1,10,19,2,b,64.49513
1,10,19,2,c,4.856053
1,10,19,3,a,45.18452
1,10,19,3,b,56.105488
1,10,19,3,c,2.9109235
1,10,20,1,a,51.78941
1,10,20,1,b,77.8946
1,10,20,1,c,3.496063
1,10,20,2,a,63.717716
1,10,20,2,b,83.82402
1,10,20,2,c,7.116874
1,10,20,3,a,52.28115
1,10,20,3,b,77.924416
1,10,20,3,c,3.6923053
1,10,21,1,a,51.436623
1,10,21,1,b,78.15763
1,10,21,1,c,2.3358305
1,10,21,2,a,58.866806
1,10,21,2,b,77.97796
1,10,21,2,c,4.049773
1,10,21,3,a,50.16529
1,10,21,3,b,76.65795
1,10,21,3,c,2.61118
1,11,1,1,a,37.83818
1,11,1,1,b,71.12192
1,11,1,1,c,3.6169112
1,11,1,2,a,46.755085
1,11,1,2,b,71.84493
1,11,1,2,c,4.7008243
1,11,1,3,a,36.34514
1,11,1,3,b,69.46528
1,11,1,3,c,3.4087236
1,11,2,1,a,62.753372
1,11,2,1,b,71.34704
1,11,2,1,c,25.706705
1,11,2,2,a,77.26722
1,11,2,2,b,78.28823
1,11,2,2,c,29.201632
1,11,2,3,a,62.17619
1,11,2,3,b,70.26812
1,11,2,3,c,25.59585
1,11,3,1,a,15.977952
