smiles,xtb_total_energy_eh,xtb_homo_ev,xtb_lumo_ev,xtb_gap_ev,xtb_dipole_debye,xtb_alpha_au,xtb_n_atoms,xtb_q_min,xtb_q_max,xtb_q_mean_abs,xtb_q_std
OC1CCc2cccnc21,-28.695115846802,-9.9634,-6.8151,3.1483,3.521,97.51921,19.0,-0.43064105,0.28924597,0.08957862421052631,0.1384038121314765
OC1Cc2ccccc2C1O,-32.490589599145,-10.757,-6.4211,4.3359,3.159,106.483615,21.0,-0.44074819,0.29087156,0.10687672285714286,0.16884807346683603
OCC(CO)CO,-25.824761858196,-10.7982,0.5042,11.302399999999999,1.323,65.889268,17.0,-0.45244561,0.29022692,0.15812154352941177,0.22528847914999686
OCC(F)(F)F,-24.069454130326,-12.5756,-1.5524,11.0232,1.806,36.76926,9.0,-0.41376708,0.47302666,0.22362285666666665,0.2638551449376065
OCC(O)c1ccccc1,-30.32997866022,-10.9216,-6.5114,4.4102,3.437,100.298035,20.0,-0.4561895,0.30809105,0.10737772849999998,0.17554373710154872
OCC1CCCCO1,-27.1033378979,-10.9009,-0.2664,10.6345,3.105,79.504525,20.0,-0.44458735,0.3044628,0.09644133749999997,0.15037468157070497
OCC1CCCO1,-23.929554662877,-10.686,-0.5341,10.1519,1.759,67.770046,17.0,-0.4478817,0.29203686,0.10684572058823529,0.16198287166418535
OCCCCCCO,-28.102545783967,-11.0485,0.6639,11.7124,2.57,84.418381,22.0,-0.44615006,0.28406874,0.10384375363636363,0.165922677303468
OCCCOc1ccccc1,-33.498649775325,-10.1888,-6.0416,4.147200000000001,2.71,112.211648,23.0,-0.44290546,0.28478371,0.08835991826086956,0.13567452645183614
OCCCc1ccccc1,-29.435274044221,-10.6364,-6.044,4.5924000000000005,1.757,107.392855,22.0,-0.44331168,0.28593503,0.06704759454545453,0.11886626566538884
OCCOCCO,-25.828901176632,-10.9536,-0.4367,10.5169,2.536,66.111212,17.0,-0.44685234,0.3038158,0.14186813764705883,0.20381700345575723
OCCOCCOCCO,-36.206667386429,-10.9421,-0.6729,10.2692,3.928,94.430315,24.0,-0.44691973,0.29339331,0.12685610125,0.1853765274218213
OCCOc1ccccc1O,-34.407887319515,-10.2627,-6.158,4.1047,2.055,104.988393,21.0,-0.44027265,0.31308619,0.12804245095238095,0.181583149398321
OCCSc1ccccc1,-29.501366882842,-9.6164,-6.5768,3.0396,2.683,115.49132,20.0,-0.43699011,0.28951986,0.07821376649999999,0.1301549539452735
OCCSc1ccccn1,-29.785690353083,-10.1803,-7.1729,3.0074000000000005,3.136,110.852175,19.0,-0.44171087,0.29217082,0.09990422789473684,0.1477303394367059
OCCc1ccccc1,-26.268645379958,-10.6147,-5.9916,4.623099999999999,2.03,95.722142,19.0,-0.44416344,0.28534058,0.07212545263157893,0.12727344429675394
OCc1cccc(CO)n1,-30.605726865149,-10.9862,-7.4479,3.5383000000000004,4.954,95.658487,19.0,-0.44881184,0.30970325,0.13287740315789476,0.19276046658798465
OCc1ccccc1CO,-30.332622102146,-10.7627,-6.5073,4.255400000000001,3.37,100.367313,20.0,-0.46514327,0.31412413,0.105877044,0.1769437527814102
OCc1ccccn1,-23.372875462891,-10.0822,-6.8901,3.1921,0.948,79.486271,15.0,-0.44360725,0.28989478,0.10270353666666666,0.1571643440669126
OCc1ccon1,-22.10696249375,-11.3952,-7.345,4.050200000000001,2.981,61.822212,12.0,-0.43688566,0.3042452,0.12768810916666665,0.17194613935689965
ONCc1ccccc1,-26.487561551046,-10.3464,-6.1086,4.237799999999999,0.706,93.143026,18.0,-0.39822087,0.29924367,0.07921677388888888,0.13127822319909258
O[C@@H]1CCCC[C@H]1O,-27.102001557639,-10.8267,0.1955,11.022200000000002,2.725,78.965865,20.0,-0.45666035,0.3009678,0.11760791899999998,0.17918013334418123
O[C@H]1CCC[C@@H]1O,-23.935947842246,-10.9921,0.3843,11.3764,2.72,67.325377,17.0,-0.45505681,0.29934089,0.1309204623529412,0.1927378481877402
Oc1ccc(C(F)(F)F)cc1,-35.804381726126,-11.3993,-7.1105,4.2888,4.603,87.428557,16.0,-0.37722636,0.47794466,0.148941706875,0.2008971222277115
Oc1ccc2cccc(O)c2n1,-33.898262231047,-10.1766,-7.6913,2.4853000000000005,4.366,112.323748,19.0,-0.38947778,0.32845891,0.13406860842105264,0.18735941894602368
Oc1ccc2ccccc2c1O,-33.608170562665,-9.9455,-7.1719,2.773599999999999,0.559,116.679029,20.0,-0.41379749,0.30630839,0.1057538025,0.1681236240397914
Oc1ccc2ccccc2n1,-29.826387655328,-10.388,-7.675,2.713,1.527,107.751331,18.0,-0.38882654,0.33285599,0.10110174388888887,0.15565486857410513
Oc1cccc2[nH]cnc12,-27.972421174067,-10.0727,-6.59,3.4826999999999995,4.231,94.123087,16.0,-0.38909241,0.321035,0.118847279375,0.16185927160444896
Oc1cccc2[nH]nnc12,-28.201036276241,-10.5132,-7.6254,2.8877999999999995,3.483,89.934559,15.0,-0.38119195,0.32165696,0.11313015600000001,0.15554409408943393
Oc1cccc2cccnc12,-29.819753936405,-10.2632,-7.7599,2.5032999999999994,2.619,107.729907,18.0,-0.38975361,0.32547299,0.09263469944444443,0.14280547304601013
Oc1cccc2cncnc12,-30.091756643706,-10.3319,-8.2439,2.087999999999999,1.754,103.19327,17.0,-0.38373365,0.32703543,0.11927686176470587,0.16292837805087135
Oc1ccccc1,-19.953192289566,-10.4221,-6.1732,4.248900000000001,1.526,72.302784,13.0,-0.39479958,0.29816646,0.09531220692307693,0.1477836384995909
Oc1ccccc1-c1cc[nH]n1,-33.245376541928,-10.0266,-6.7695,3.2571000000000003,4.079,117.000062,20.0,-0.40501929,0.32301807,0.09187612299999999,0.14184432350326331
Oc1ccccc1-c1ccccc1O,-38.90956057588,-10.1277,-6.67,3.457700000000001,3.287,139.358279,24.0,-0.41520324,0.3243382,0.09914496125000001,0.1584019524973245
Oc1ccccc1-c1ccccn1,-35.106774671631,-9.8357,-6.9714,2.864299999999999,2.235,130.326051,22.0,-0.3969673,0.30002696,0.08198340227272727,0.12818082327591626
Oc1ccccc1-c1nc2ccccc2o1,-43.485034102911,-10.4005,-7.4631,2.9373999999999993,2.979,152.248187,25.0,-0.37765556,0.30355587,0.09844463679999998,0.13977730253076903
Oc1ccccc1-c1nnco1,-34.144232139294,-10.9384,-7.8596,3.0787999999999993,2.569,107.973442,18.0,-0.39077109,0.31881931,0.1276856822222222,0.1657192615072121
Oc1ccccc1-n1ccnc1,-33.256901149257,-10.078,-6.8975,3.1804999999999994,5.231,117.022224,20.0,-0.38934165,0.30548252,0.08702162000000001,0.13471978418993158
Oc1ccccc1C(=S)S,-28.57222152994,-10.1274,-8.6865,1.4408999999999992,3.861,120.281583,16.0,-0.38429173,0.31423741,0.11910558062500001,0.1619873602168505
Oc1ccccc1N1CCCC1,-35.035803992088,-8.8832,-5.5466,3.3366000000000007,1.482,123.127858,25.0,-0.41538198,0.293827,0.06929180280000001,0.11307782665280253
Oc1ccccc1N1CCCCC1,-38.195354953705,-8.8717,-5.614,3.2577000000000007,1.167,134.873996,28.0,-0.41165271,0.29409245,0.06571329678571428,0.10723310624481522
Oc1ccccc1O,-24.016846465952,-10.4444,-6.1539,4.2905,0.595,76.671802,14.0,-0.41046691,0.30516285,0.14502159785714283,0.20099802240854742
Oc1ccccn1,-20.232465251999,-10.5762,-7.0016,3.5746,1.407,67.795938,12.0,-0.39007593,0.33298377,0.13263544916666667,0.18546778817028522
Oc1cn(-c2ccccc2)nn1,-33.502869295082,-10.6826,-7.4795,3.203100000000001,3.067,112.679076,19.0,-0.39301588,0.32282958,0.10063924473684209,0.14553839458662454
Oc1nc(-c2ccccc2)cs1,-33.061807183439,-10.3297,-7.1033,3.226400000000001,1.201,127.663841,19.0,-0.36674372,0.34640029,0.09568314421052632,0.1524394265211257
Oc1nc2ccccc2nc1O,-34.169375973354,-10.2458,-8.2542,1.9915999999999983,2.799,107.848738,18.0,-0.3975122,0.34111905,0.15723359555555558,0.20482366671837293
Oc1nccc2ccccc12,-29.813931871218,-10.1738,-7.6429,2.5309,4.088,107.803029,18.0,-0.38146825,0.31042629,0.09209225388888889,0.14299707185171703
S=C1NCCCN1,-21.754782005726,-8.9304,-6.0785,2.8519000000000005,6.925,81.432913,15.0,-0.49774255,0.20443554,0.11929692466666666,0.16973113913874924
S=c1[nH]nc(Cc2ccccc2)[nH]1,-35.870898072949,-9.3499,-6.7408,2.6090999999999998,5.55,138.746631,22.0,-0.45780024,0.20165796,0.09703160045454545,0.14033368715009634
Sc1ccc2ccccc2n1,-28.997960184229,-10.3182,-7.8525,2.465699999999999,2.367,122.787166,18.0,-0.26925081,0.18992327,0.074935575,0.10529078574852548
Sc1ccccn1,-19.404158959985,-10.4151,-7.1915,3.223600000000001,2.194,82.830888,12.0,-0.2486141,0.19016824,0.09332659250000001,0.12179865282835783
Sc1nc(-c2ccccc2)cs1,-32.231775708944,-10.3626,-7.4154,2.9472000000000005,2.34,142.670827,19.0,-0.25745875,0.18030652,0.06869940842105264,0.09530924332300164
Sc1ncc[nH]1,-17.549111697926,-10.1506,-5.8787,4.2719000000000005,2.356,69.299896,10.0,-0.28924014,0.1934472,0.127451707,0.15709686666396738
Sc1ncccn1,-19.676931803221,-10.4411,-7.7808,2.6603000000000003,3.197,78.415957,11.0,-0.26051215,0.21728821,0.1317809481818182,0.15503746331690607
[O-][n+]1c(-c2cscn2)[nH]c2ccccc21,-41.007517022913,-9.5464,-7.6397,1.9066999999999998,4.356,149.730515,22.0,-0.4976451,0.22729312,0.09228148909090908,0.14276963128554418
[O-][n+]1cccc2cccc(O)c21,-33.851439885221,-10.3033,-8.1161,2.1872000000000007,4.677,112.421707,19.0,-0.48936097,0.35194954,0.11710067105263158,0.18379549932661304
[O-][n+]1ccccc1O,-24.253938128032,-10.529,-7.4986,3.0304,3.655,72.447279,13.0,-0.50174406,0.34775826,0.15663059,0.2178892749694164
c1c[nH]c(-c2cccs2)c1,-26.847009884822,-9.6739,-6.8764,2.7974999999999994,0.879,114.256342,17.0,-0.08807459,0.16179516,0.04677119529411764,0.058141355308206535
c1c[nH]c(-c2ncc[nH]2)n1,-27.598065849999,-10.1489,-6.7828,3.3660999999999994,7.262,94.421557,16.0,-0.24362122,0.15010092,0.090722301875,0.11745665110810895
c1cc2[nH]cnc2cn1,-24.164881847734,-10.086,-7.1447,2.9413,5.347,85.097752,14.0,-0.26374737,0.16279198,0.09548085714285715,0.11876921081951614
c1cc2[nH]ncc2cn1,-24.139298578207,-10.212,-7.4925,2.7195,2.354,85.319978,14.0,-0.23143135,0.1624653,0.07488909571428572,0.09940152105510444
c1ccc(-c2c[nH]cn2)cc1,-29.18470069978,-10.0338,-6.365,3.668799999999999,3.848,112.391692,19.0,-0.26345746,0.15828369,0.05667782894736841,0.08198677647375109
c1ccc(-c2c[nH]nn2)cc1,-29.418779728444,-10.4977,-6.8348,3.6628999999999996,4.109,108.055431,18.0,-0.1796889,0.16767383,0.05101702388888889,0.07121599529277639
c1ccc(-c2cc[nH]n2)cc1,-29.164844605626,-10.2311,-6.5869,3.6441999999999997,2.312,112.539995,19.0,-0.227649,0.15999667,0.048459552105263155,0.07203250031341689
c1ccc(-c2cnco2)cc1,-29.812535708776,-10.6283,-7.261,3.3672999999999993,2.281,107.911594,18.0,-0.2452666,0.17124846,0.06558835111111111,0.09360690309612106
c1ccc(-c2nc[nH]n2)cc1,-29.448490502374,-10.5324,-6.9268,3.605600000000001,2.402,107.638049,18.0,-0.27648384,0.16553914,0.0731632488888889,0.10646261994600739
c1ccc(-c2ncc[nH]2)cc1,-29.186218864512,-10.1481,-6.8161,3.332,3.44,112.415427,19.0,-0.27071475,0.15653191,0.05635863894736843,0.08468972210580976
c1ccc(-c2nccs2)cc1,-28.986198538055,-10.5513,-7.5493,3.002,0.812,123.020202,18.0,-0.2450031,0.10773601,0.04894581777777777,0.07099881307838915
c1ccc(-c2nnn[nH]2)cc1,-29.677081686599,-10.7192,-7.7334,2.985800000000001,6.151,103.546952,17.0,-0.19566688,0.16747366,0.06134035588235293,0.08260152884371354
c1ccc(-n2ccnc2)cc1,-29.186931839361,-10.2977,-6.9318,3.365900000000001,3.924,112.519825,19.0,-0.25711523,0.0803443,0.04871447736842106,0.07066081161259623
c1ccc(COc2cccc3cc[nH]c23)cc1,-45.724935597654,-9.4942,-6.3871,3.107099999999999,2.458,173.546471,30.0,-0.28608182,0.16041041,0.052180314000000005,0.0756677731472406
c1ccc(CSc2nnn[nH]2)cc1,-36.078315006024,-10.816,-7.487,3.3290000000000006,4.85,135.028802,21.0,-0.21474909,0.17948741,0.06516868714285713,0.08750753645893355
c1ccc(Cc2nnn[nH]2)cc1,-32.840075772273,-10.7327,-7.2616,3.4711,6.213,115.061625,20.0,-0.19981388,0.16995405,0.06428270700000002,0.08254953652971209
c1ccc(Cn2cccc2)cc1,-32.065851779572,-9.7476,-6.3854,3.3622000000000005,2.363,128.983112,23.0,-0.06657575,0.05019671,0.030777594782608702,0.03441278652778618
c1ccc(Cn2ccnc2)cc1,-32.347353299855,-10.0619,-6.5498,3.5120999999999993,4.37,124.244863,22.0,-0.265552,0.07717987,0.04239703772727273,0.06633103723735137
c1ccc(N2CCCCC2)cc1,-34.12666337882,-9.0852,-5.6544,3.4308000000000005,2.48,130.503541,27.0,-0.1159169,0.06068295,0.0385251962962963,0.04417976565497956
c1ccc2[nH]c(-c3cscn3)nc2c1,-36.98897008409,-10.2168,-7.57,2.646799999999999,4.502,144.941129,21.0,-0.26034813,0.15393681,0.07495867619047619,0.0973720868199626
c1ccc2[nH]ccc2c1,-23.614687758257,-9.7841,-6.3008,3.4833000000000007,2.189,94.453863,16.0,-0.10392999,0.15109742,0.044035061875,0.05722931217929284
c1ccc2[nH]cnc2c1,-23.89544444399,-10.2947,-6.6774,3.617300000000001,3.588,89.635843,15.0,-0.26927654,0.15702739,0.07340842533333333,0.09691341323705473
c1ccc2[nH]nnc2c1,-24.123547965974,-10.5323,-7.6729,2.859399999999999,4.264,85.393478,14.0,-0.18342063,0.16422898,0.06379861142857143,0.08026193435213036
c1ccc2c(c1)CCO2,-25.269004283515,-10.1732,-6.1033,4.0699,1.708,90.573473,17.0,-0.28614889,0.14016831,0.06368728470588236,0.08852289278713209
c1ccc2c(c1)OCO2,-26.167670967694,-10.2393,-6.2483,3.9909999999999997,0.056,83.781496,15.0,-0.28383661,0.21317058,0.10231452933333333,0.1325624393110871
c1ccc2occc2c1,-24.242048441529,-10.4076,-6.7766,3.6310000000000002,0.537,89.879941,15.0,-0.20671005,0.12344421,0.059125368000000005,0.07539239894171569
c1ccc2oncc2c1,-24.474607274046,-11.1307,-7.7169,3.4137999999999993,3.429,85.474178,14.0,-0.15187092,0.13977975,0.05977696928571429,0.07289604328197367
c1ccc2sc(-c3cc[nH]n3)nc2c1,-36.975638358195,-10.483,-7.3947,3.0883000000000003,2.169,145.002429,21.0,-0.25782731,0.16764156,0.06765001761904763,0.09351342403240243
c1cnc2[nH]ccc2c1,-23.890038454259,-10.0741,-6.9918,3.0823,1.544,89.823259,15.0,-0.26510927,0.17058473,0.07058913399999998,0.0983339341871821
c1cnc2[nH]cnc2c1,-24.169533388176,-10.1675,-7.3749,2.7926,1.52,85.03319,14.0,-0.26547498,0.1768075,0.10175440857142858,0.12807948557355478
c1cnc2[nH]ncc2c1,-24.142756207336,-10.4692,-7.7245,2.744700000000001,1.733,85.326518,14.0,-0.25709252,0.17409942,0.07923541285714286,0.10848918695936138
c1coc(-c2nc3ccccc3[nH]2)c1,-37.548629322848,-10.2315,-7.269,2.9625000000000004,3.88,134.463085,22.0,-0.27666242,0.15823254,0.07842076181818182,0.09852706828975445
c1coc(-c2nnn[nH]2)c1,-28.442449179231,-10.8928,-7.8298,3.0629999999999997,6.109,85.767531,14.0,-0.19638997,0.17760279,0.09639448499999999,0.11174999394059583
c1csc(-c2cc[nH]n2)c1,-27.094491081785,-10.1474,-6.7488,3.398599999999999,2.657,109.795981,16.0,-0.2197388,0.16296396,0.052123714375000005,0.07700640331207718
