reaction_id,task_id,substrate_smiles,plate_id,screen_id,condition_id,cond_str,catalyst,catalyst_2,solvent,temp_c,time_h,yield,partner_smiles
RKB-03774054,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_3ee2d5105a,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC|MeCN,Pd(OAc)2,Pd(OAc)2/CataCXium A,MeCN,65.0,18.0,7,CI
RKB-03774055,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_ba67a9e214,|Toluene,,SPhos Pd G4,Toluene,65.0,18.0,0,CI
RKB-03774056,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_599a93c125,[Pd](Cl)Cl.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C|Toluene,,Pd(P(o-Tol)3)2Cl2,Toluene,65.0,18.0,0,CI
RKB-03774057,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_a88c92ca46,C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.[Fe].[Fe].[Pd]|Toluene,,Pd(QPhos)2,Toluene,65.0,18.0,0,CI
RKB-03774058,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_493aa05fab,O1c2c(C(c3c1c(ccc3)P(c1ccccc1)c1ccccc1)(C)C)cccc2P(c1ccccc1)c1ccccc1.Cl[Pd]Cl|Toluene,,Pd(XanthPhos)Cl2,Toluene,65.0,18.0,0,CI
RKB-03774059,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_23c32c1777,[Pd](Cl)Cl.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1|Toluene,,Pd(P(Cy)3)2Cl2,Toluene,65.0,18.0,0,CI
RKB-03774060,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_599a93c125,[Pd](Cl)Cl.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C|Toluene,,Pd(P(o-Tol)3)2Cl2,Toluene,65.0,18.0,0,CI
RKB-03774061,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_ba67a9e214,|Toluene,,SPhos Pd G4,Toluene,65.0,18.0,0,CI
RKB-03774062,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_577ff4ada9,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC|Toluene,Pd(OAc)2,Pd(OAc)2/CataCXium A,Toluene,65.0,18.0,0,CI
RKB-03774063,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_3c160df052,c1(c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c(cc(cc1C(C)C)C(C)C)C(C)C|Toluene,Pd(OAc)2,Pd(OAc)2/XPhos,Toluene,65.0,18.0,0,CI
RKB-03774064,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_ba67a9e214,|Toluene,,SPhos Pd G4,Toluene,65.0,18.0,0,CI
RKB-03774065,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_599a93c125,[Pd](Cl)Cl.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C|Toluene,,Pd(P(o-Tol)3)2Cl2,Toluene,65.0,18.0,0,CI
RKB-03774066,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_23c32c1777,[Pd](Cl)Cl.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1|Toluene,,Pd(P(Cy)3)2Cl2,Toluene,65.0,18.0,0,CI
RKB-03774067,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_a88c92ca46,C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.[Fe].[Fe].[Pd]|Toluene,,Pd(QPhos)2,Toluene,65.0,18.0,0,CI
RKB-03774068,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_493aa05fab,O1c2c(C(c3c1c(ccc3)P(c1ccccc1)c1ccccc1)(C)C)cccc2P(c1ccccc1)c1ccccc1.Cl[Pd]Cl|Toluene,,Pd(XanthPhos)Cl2,Toluene,65.0,18.0,0,CI
RKB-03774069,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_3c160df052,c1(c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c(cc(cc1C(C)C)C(C)C)C(C)C|Toluene,Pd(OAc)2,Pd(OAc)2/XPhos,Toluene,65.0,18.0,0,CI
RKB-03774070,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_9e3adb389c,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe]|Toluene,,Pd(dppf)Cl2,Toluene,65.0,18.0,0,CI
RKB-03774071,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_4076342b87,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|Toluene,,Pd(P(tBu)3)2,Toluene,65.0,18.0,0,CI
RKB-03774072,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_40534c4f12,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|Toluene,,Pd(P(Ph)3)4),Toluene,65.0,18.0,0,CI
RKB-03774073,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_32f061b282,P(C1CCCC1)(C(C)(C)C)C(C)(C)C.P(C1CCCC1)(C(C)(C)C)C(C)(C)C.[Pd](Cl)Cl.[Fe]|Toluene,,Pd(dtbpf)Cl2,Toluene,65.0,18.0,0,CI
RKB-03774074,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_5e8279fbea,[Pd](Cl)Cl.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1|Toluene,,Pd-132,Toluene,65.0,18.0,0,CI
RKB-03774075,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_40534c4f12,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|Toluene,,Pd(P(Ph)3)4),Toluene,65.0,18.0,0,CI
RKB-03774076,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_4076342b87,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|Toluene,,Pd(P(tBu)3)2,Toluene,65.0,18.0,0,CI
RKB-03774077,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_9e3adb389c,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe]|Toluene,,Pd(dppf)Cl2,Toluene,65.0,18.0,0,CI
RKB-03774078,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_3c160df052,c1(c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c(cc(cc1C(C)C)C(C)C)C(C)C|Toluene,Pd(OAc)2,Pd(OAc)2/XPhos,Toluene,65.0,18.0,0,CI
RKB-03774079,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_493aa05fab,O1c2c(C(c3c1c(ccc3)P(c1ccccc1)c1ccccc1)(C)C)cccc2P(c1ccccc1)c1ccccc1.Cl[Pd]Cl|Toluene,,Pd(XanthPhos)Cl2,Toluene,65.0,18.0,0,CI
RKB-03774080,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_a88c92ca46,C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.[Fe].[Fe].[Pd]|Toluene,,Pd(QPhos)2,Toluene,65.0,18.0,0,CI
RKB-03774081,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_efdcec6f77,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|MeCN,,Pd(P(tBu)3)2,MeCN,65.0,18.0,0,CI
RKB-03774082,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_3a6884c52d,C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.[Fe].[Fe].[Pd]|t-AmOH,,Pd(QPhos)2,t-AmOH,65.0,18.0,0,CI
RKB-03774083,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_a86e283b14,c1(c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c(cc(cc1C(C)C)C(C)C)C(C)C|MeCN,Pd(OAc)2,Pd(OAc)2/XPhos,MeCN,65.0,18.0,0,CI
RKB-03774084,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_a86e283b14,c1(c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c(cc(cc1C(C)C)C(C)C)C(C)C|MeCN,Pd(OAc)2,Pd(OAc)2/XPhos,MeCN,65.0,18.0,0,CI
RKB-03774085,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_b9c1c9f68d,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe]|MeCN,,Pd(dppf)Cl2,MeCN,65.0,18.0,0,CI
RKB-03774086,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_efdcec6f77,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|MeCN,,Pd(P(tBu)3)2,MeCN,65.0,18.0,0,CI
RKB-03774087,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_adf3bba061,P(C1CCCC1)(C(C)(C)C)C(C)(C)C.P(C1CCCC1)(C(C)(C)C)C(C)(C)C.[Pd](Cl)Cl.[Fe]|MeCN,,Pd(dtbpf)Cl2,MeCN,65.0,18.0,0,CI
RKB-03774088,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_4957928872,|MeCN,,SPhos Pd G4,MeCN,65.0,18.0,0,CI
RKB-03774089,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_14f5c30068,[Pd](Cl)Cl.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1|MeCN,,Pd(P(Cy)3)2Cl2,MeCN,65.0,18.0,0,CI
RKB-03774090,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_4648614000,C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.[Fe].[Fe].[Pd]|MeCN,,Pd(QPhos)2,MeCN,65.0,18.0,0,CI
RKB-03774091,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_99aeac08ec,O1c2c(C(c3c1c(ccc3)P(c1ccccc1)c1ccccc1)(C)C)cccc2P(c1ccccc1)c1ccccc1.Cl[Pd]Cl|MeCN,,Pd(XanthPhos)Cl2,MeCN,65.0,18.0,0,CI
RKB-03774092,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_a86e283b14,c1(c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c(cc(cc1C(C)C)C(C)C)C(C)C|MeCN,Pd(OAc)2,Pd(OAc)2/XPhos,MeCN,65.0,18.0,0,CI
RKB-03774093,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_3a6884c52d,C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.[Fe].[Fe].[Pd]|t-AmOH,,Pd(QPhos)2,t-AmOH,65.0,18.0,0,CI
RKB-03774094,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_fb0fd7c858,[Pd](Cl)Cl.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1|THF,,Pd(P(Cy)3)2Cl2,THF,65.0,18.0,0,CI
RKB-03774095,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_3a6884c52d,C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.[Fe].[Fe].[Pd]|t-AmOH,,Pd(QPhos)2,t-AmOH,65.0,18.0,0,CI
RKB-03774096,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_71e660ff6b,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|t-AmOH,,Pd(P(tBu)3)2,t-AmOH,65.0,18.0,0,CI
RKB-03774097,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_1f622dc39d,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|THF,,Pd(P(tBu)3)2,THF,65.0,18.0,0,CI
RKB-03774098,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_86f3e84f01,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|THF,,Pd(P(Ph)3)4),THF,65.0,18.0,0,CI
RKB-03774099,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_f7824c77b7,O1c2c(C(c3c1c(ccc3)P(c1ccccc1)c1ccccc1)(C)C)cccc2P(c1ccccc1)c1ccccc1.Cl[Pd]Cl|THF,,Pd(XanthPhos)Cl2,THF,65.0,18.0,0,CI
RKB-03774100,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_1f622dc39d,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|THF,,Pd(P(tBu)3)2,THF,65.0,18.0,0,CI
RKB-03774101,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_4fdc95dfd7,[Pd](Cl)Cl.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1|THF,,Pd-132,THF,65.0,18.0,0,CI
RKB-03774102,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_aabcb49fef,|THF,,SPhos Pd G4,THF,65.0,18.0,0,CI
RKB-03774103,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_ad8305297d,[Pd](Cl)Cl.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C.P(c1c(cccc1)C)(c1c(cccc1)C)c1c(cccc1)C|THF,,Pd(P(o-Tol)3)2Cl2,THF,65.0,18.0,0,CI
RKB-03774104,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_fb0fd7c858,[Pd](Cl)Cl.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1|THF,,Pd(P(Cy)3)2Cl2,THF,65.0,18.0,0,CI
RKB-03774105,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_87611e347b,C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.[Fe].[Fe].[Pd]|THF,,Pd(QPhos)2,THF,65.0,18.0,0,CI
RKB-03774106,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_f7824c77b7,O1c2c(C(c3c1c(ccc3)P(c1ccccc1)c1ccccc1)(C)C)cccc2P(c1ccccc1)c1ccccc1.Cl[Pd]Cl|THF,,Pd(XanthPhos)Cl2,THF,65.0,18.0,0,CI
RKB-03774107,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_2db771aad0,c1(c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c(cc(cc1C(C)C)C(C)C)C(C)C|THF,Pd(OAc)2,Pd(OAc)2/XPhos,THF,65.0,18.0,0,CI
RKB-03774108,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_577ff4ada9,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC|Toluene,Pd(OAc)2,Pd(OAc)2/CataCXium A,Toluene,65.0,18.0,0,CI
RKB-03774109,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_23c32c1777,[Pd](Cl)Cl.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.P(C1CCCCC1)(C1CCCCC1)C1CCCCC1|Toluene,,Pd(P(Cy)3)2Cl2,Toluene,65.0,18.0,0,CI
RKB-03774110,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_a88c92ca46,C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.C1(C(C(C(C1c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.P(C(C)(C)C)(C(C)(C)C)C1CCCC1.[Fe].[Fe].[Pd]|Toluene,,Pd(QPhos)2,Toluene,65.0,18.0,0,CI
RKB-03774111,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_3c160df052,c1(c2c(P(C3CCCCC3)C3CCCCC3)cccc2)c(cc(cc1C(C)C)C(C)C)C(C)C|Toluene,Pd(OAc)2,Pd(OAc)2/XPhos,Toluene,65.0,18.0,0,CI
RKB-03774112,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_4076342b87,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C|Toluene,,Pd(P(tBu)3)2,Toluene,65.0,18.0,0,CI
RKB-03774113,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_04d73ea970,P(C1CCCC1)(C(C)(C)C)C(C)(C)C.P(C1CCCC1)(C(C)(C)C)C(C)(C)C.[Pd](Cl)Cl.[Fe]|THF,,Pd(dtbpf)Cl2,THF,65.0,18.0,82,CI
RKB-03774114,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_86f3e84f01,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|THF,,Pd(P(Ph)3)4),THF,65.0,18.0,81,CI
RKB-03774115,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_3196604cd9,[Pd](Cl)Cl.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1|MeCN,,Pd-132,MeCN,65.0,18.0,81,CI
RKB-03774116,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_4fdc95dfd7,[Pd](Cl)Cl.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1.P(C(C)(C)C)(C(C)(C)C)c1ccc(N(C)C)cc1|THF,,Pd-132,THF,65.0,18.0,80,CI
RKB-03774117,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_e564d7612a,[Pd].P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1.P(c1ccccc1)(c1ccccc1)c1ccccc1|MeCN,,Pd(P(Ph)3)4),MeCN,65.0,18.0,80,CI
RKB-03774118,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_96da66f8fe,P(C1CCCC1)(c1ccccc1)c1ccccc1.P(C1CCCC1)(c1ccccc1)c1ccccc1.C(Cl)Cl.[Pd](Cl)Cl.[Fe]|THF,,Pd(dppf)Cl2,THF,65.0,18.0,79,CI
RKB-03774119,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_3b8ab51f06,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC|t-AmOH,Pd(OAc)2,Pd(OAc)2/CataCXium A,t-AmOH,65.0,18.0,77,CI
RKB-03774120,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_32f061b282,P(C1CCCC1)(C(C)(C)C)C(C)(C)C.P(C1CCCC1)(C(C)(C)C)C(C)(C)C.[Pd](Cl)Cl.[Fe]|Toluene,,Pd(dtbpf)Cl2,Toluene,65.0,18.0,77,CI
RKB-03774121,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_1e7eb55c8b,P(C1CCCC1)(C(C)(C)C)C(C)(C)C.P(C1CCCC1)(C(C)(C)C)C(C)(C)C.[Pd](Cl)Cl.[Fe]|t-AmOH,,Pd(dtbpf)Cl2,t-AmOH,65.0,18.0,77,CI
RKB-03774122,hit_11,c1ccc2c(c1B1OC(C(O1)(C)C)(C)C)oc(n2)C,screen_SCRN_101,SCRN_101,c_3ee2d5105a,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC|MeCN,Pd(OAc)2,Pd(OAc)2/CataCXium A,MeCN,65.0,18.0,77,CI
