experiment_id,plate_id,condition_id,smiles,yield_raw,yield
cx_00266,plate_1,c_540e3bc020,COC(=O)C[C@@H](C)O,52997.98663,0.6820364658966007
cx_00267,plate_1,c_48c35cd69a,COC(=O)C[N+](=O)[O-],18393.7851,0.05270938252800675
cx_00268,plate_1,c_0d9a962d67,COC(=O)Cc1ccccn1,49694.4979,0.6437617526220045
cx_00269,plate_1,c_50553b4d76,COC(=O)Cc1nccs1,6188.98608,-0.5950114039896358
cx_00270,plate_1,c_47cea63067,COC(=O)N1CCCCC1,55265.3242,0.706949506089173
cx_00271,plate_1,c_a3b736771f,COC(=O)Nc1ccc(OC)cc1,54090.27575,0.6941686517297164
cx_00272,plate_1,c_55e233981d,COC(=O)Nc1ccccc1,61354.96141,0.7691138594875533
cx_00273,plate_1,c_33afb1bad6,COC(=O)Nc1nc2ccccc2[nH]1,17803.06191,0.03329765413416017
cx_00274,plate_1,c_fc28643351,COC(=O)[C@@H](O)[C@H](O)c1ccccc1,59213.6406,0.747987612979949
cx_00275,plate_1,c_7757c24aa0,COC(=O)c1cc(C)ccc1O,44150.55313,0.5734155605181085
cx_00276,plate_1,c_88908e3511,COC(=O)c1cc(OC)ccc1O,8332.41156,-0.4181798213501654
cx_00277,plate_1,c_d95dac0f8b,COC(=O)c1ccc(OC)cc1,56387.2905,0.7189018786222817
cx_00278,plate_1,c_78bd4a1b1c,COC(=O)c1cccc(C(=O)O)n1,7649.96091,-0.4689929717502073
cx_00279,plate_1,c_5d4233df2b,COC(=O)c1cccc(C(=O)OC)n1,46289.87373,0.6015553633626181
cx_00280,plate_1,c_32133c467c,COC(=O)c1cccc2c1NC(=O)C2,67.12511,-3.2767693155940067
cx_00281,plate_1,c_b88527c2c0,COC(=O)c1ccccc1,54901.82944,0.7030250806237578
cx_00282,plate_1,c_2c9263eeab,COC(=O)c1ccccc1-c1ccc[nH]1,26737.29083,0.2751490132719374
cx_00283,plate_1,c_9d06e34249,COC(=O)c1ccccc1C(=O)O,12663.32448,-0.16928351036536782
cx_00284,plate_1,c_abddb327a9,COC(=O)c1ccccc1C(=O)OC,52198.71521,0.6729993754729867
cx_00285,plate_1,c_23cc32befa,COC(=O)c1ccccc1N(C)C,550.86468,-2.032658326635909
cx_00286,plate_1,c_3ea13d6845,COC(=O)c1ccccc1OC,52888.97693,0.6808119879489913
cx_00287,plate_1,c_9a6c4bb451,COC(=O)c1ccccc1S,7214.44663,-0.5038473241336676
cx_00288,plate_1,c_ba00589419,COC(=O)c1ccccc1SC,51093.11035,0.6602679060780425
cx_00289,plate_1,c_574c9e5b84,COC(=O)c1ccccn1,56239.37666,0.7173398230352515
cx_00290,plate_1,c_6e63c3e267,COC(=O)c1cccnc1O,18814.33354,0.0661528045309913
cx_00291,plate_1,c_911c879c6a,COC(=O)c1cccs1,32536.29016,0.39188504398066903
cx_00292,plate_1,c_e9bd7c861a,COC(=O)c1ccn(C)n1,54097.6522,0.6942497472640524
cx_00293,plate_1,c_2e6c2b9adf,COC(=O)c1ccnn1C,53452.12707,0.6871107512898471
cx_00294,plate_1,c_0b3c286123,COC(=O)c1ccno1,1028.51589,-1.661831239630427
cx_00295,plate_1,c_8d3c85feee,COC(=O)c1cn(C)cn1,52433.75252,0.6756711458887431
cx_00296,plate_1,c_b4405b074e,COC(=O)c1cncs1,18965.03015,0.07089702129836793
cx_00297,plate_1,c_e881bf1346,COC(=O)c1nc[nH]n1,30577.94408,0.3549682348205671
cx_00298,plate_1,c_82dfd9102a,COC(C)C(N)=O,55256.0266,0.706849447774508
cx_00299,plate_1,c_ffcbd24baf,COC(OC)c1ccccc1,57417.03285,0.7296643101402269
cx_00300,plate_1,c_55b6e33ac9,COC1CCCCC1=O,51037.24898,0.659617350164464
cx_00301,plate_1,c_2c3cc76208,COCC(=O)OC,54221.56209,0.6956103426963971
cx_00302,plate_1,c_50cb9c1c39,COCC(=O)c1ccccc1,53192.15715,0.6842113081249849
cx_00303,plate_1,c_3efe3c0883,COCC(C)(C)O,57102.07195,0.7263930990016717
cx_00304,plate_1,c_1bd8655a83,COCC/C(N)=N/O,47645.30218,0.618718853615816
cx_00305,plate_1,c_b664a62821,COCCC(=O)OC,49994.0927,0.6473362730003042
cx_00306,plate_1,c_5b245e09c2,COCCCNS(N)(=O)=O,57250.52258,0.7279371620801081
cx_00307,plate_1,c_1784e79622,COCCNS(=O)(=O)N(C)C,55173.30488,0.7059584765123624
cx_00308,plate_1,c_080a543259,COCc1ccccc1C(=O)O,20940.99321,0.12983703657855547
cx_00309,plate_1,c_2473ca3d10,CON(C)C(C)=O,47940.7581,0.6223952878220818
cx_00310,plate_1,c_832308c6fa,CO[C@H]1CCCC[C@@H]1O,55345.01994,0.707806480697412
cx_00311,plate_1,c_89df1ccc18,COc1cc[nH]n1,57716.32007,0.7327561487879847
cx_00312,plate_1,c_92b0cc8d55,COc1ccc(/C(N)=N\O)cc1,17446.15372,0.021254683598212434
cx_00313,plate_1,c_f1fb2e4fc4,COc1ccc(C(=N)N)cc1,38467.03939,0.49146409855441486
cx_00314,plate_1,c_c2e60c2140,COc1ccc(C(=O)O)c(O)c1,761.70108,-1.8402314872026115
cx_00315,plate_1,c_a61d5d7ad0,COc1ccc(C(=O)O)cc1,27125.64032,0.2837245344285275
cx_00316,plate_1,c_facc105394,COc1ccc(C(C)=O)cc1,52025.98677,0.6710282166411964
cx_00317,plate_1,c_dab4f27719,COc1ccc(C(N)=O)cc1,53932.20287,0.6924281603978446
cx_00318,plate_1,c_5b7c0e8a63,COc1ccc(C=O)cc1,56041.8048,0.7152469292192722
cx_00319,plate_1,c_6d38932327,COc1ccc(COCC(=N)N)cc1,38749.33041,0.49581235086662107
cx_00320,plate_1,c_b3f20d03a6,COc1ccc(N2CCNC2=O)cc1,2208.77302,-1.207589891449426
cx_00321,plate_1,c_eba3569946,COc1ccc(O)c(C(=O)O)c1,51.93339,-3.426821900451989
cx_00322,plate_1,c_7ebce15718,COc1ccc(O)c([N+](=O)[O-])c1,0.0,-5.787252453164585
cx_00323,plate_1,c_e325071ace,COc1ccc(S(N)(=O)=O)cc1,52051.67625,0.6713217961993365
cx_00324,plate_1,c_a2316e1cf9,COc1ccc2[nH]ccc2c1,24591.32675,0.2253941498564518
cx_00325,plate_1,c_a5c1854d6d,COc1ccc2c(c1)C(=O)C(=O)N2,187.77529,-2.6706324672559716
cx_00326,plate_1,c_3dae2cd838,COc1ccc2c(c1)CC(=O)N2,11487.51345,-0.22723294032658642
cx_00327,plate_1,c_b781f68a2f,COc1ccc2c(c1)CCC(=O)N2,34190.06095,0.4213693040628982
cx_00328,plate_1,c_ace4fcf47b,COc1ccc2c(c1)CNC2=O,45255.98782,0.5881221706670671
cx_00329,plate_1,c_b528767be1,COc1ccc2c(c1)NC(=O)C2=O,10570.34521,-0.2767133260525696
cx_00330,plate_1,c_51573e3907,COc1cccc2c1C(=O)CCC2,31361.41077,0.37001348333171585
cx_00331,plate_1,c_43c76f11fe,COc1cccc2c1NC(=O)C2,18120.77837,0.04381679983056915
cx_00332,plate_1,c_c3d6c577e6,COc1cccc2cc(C(=O)O)[nH]c12,1579.42835,-1.4069335667156853
cx_00333,plate_1,c_0370f04d76,COc1cccc2cc[nH]c12,30278.50526,0.3491159279247636
cx_00334,plate_1,c_1d3126b76f,COc1ccccc1,51493.53358,0.6649104770171327
cx_00335,plate_1,c_cf12cd1548,COc1ccccc1/C(N)=N/O,18014.88331,0.04033139471923839
cx_00336,plate_1,c_52967f6e46,COc1ccccc1C(N)=S,926.88005,-1.72364644591774
cx_00337,plate_1,c_0121a33d69,COc1ccccc1NC(C)=O,58271.67205,0.7384510670086661
cx_00338,plate_1,c_3bcd84af16,COc1ccccc1NC(N)=S,14011.81541,-0.1091086019149948
cx_00339,plate_1,c_4bbf4ab9cd,COc1ccccc1O,43828.87855,0.5690668147351082
cx_00340,plate_1,c_e0c2d96ba7,COc1ccccc1OC,52983.09279,0.6818693158429168
cx_00341,plate_1,c_8effd290ef,COc1ccccc1OCC(N)=O,56209.1584,0.7170201954119665
cx_00342,plate_1,c_26ba1db84a,COc1ccccc1S,40266.58524,0.5186537503358325
cx_00343,plate_1,c_4c3388b95a,COc1ccnc(O)c1,53521.23677,0.6878791589108841
cx_00344,plate_1,c_d8bdf22a73,CS(=O)(=O)C/C(N)=N/O,13676.42167,-0.1235160109274581
cx_00345,plate_1,c_67bfe0b34e,CS(=O)(=O)CC(=O)c1ccccc1,2507.68685,-1.1321390486912901
cx_00346,plate_1,c_8bd8d0cb87,CS(=O)(=O)Nc1ccccn1,7419.9622,-0.4871450691297673
cx_00347,plate_1,c_8cb0b88a18,CS(=O)(=O)c1ccccc1O,3860.75679,-0.8756026349494402
cx_00348,plate_1,c_0b6a35acdb,CS(=O)(=O)c1nc2ccccc2[nH]1,8210.4458,-0.4269481967294051
cx_00349,plate_1,c_21310858a4,CS(=O)(=O)c1nc2ccccc2s1,16612.54265,-0.007861406411095208
cx_00350,plate_1,c_2f3b4ff2e4,CS(=O)(=O)c1nc[nH]n1,13044.7857,-0.15163473016588694
cx_00351,plate_1,c_9d4ff6c5e5,CS(=O)c1ccccc1,45994.13489,0.597743736699592
cx_00352,plate_1,c_95227c1d67,CS(C)(=O)=O,53989.46297,0.6930592220962517
cx_00353,plate_1,c_49a28e6491,CS(N)(=O)=O,56245.48423,0.7174044037762713
cx_00354,plate_1,c_73defb78b7,CSCC(=O)O,4015.29585,-0.8522674379935183
cx_00355,plate_1,c_cbca343ced,CSCC(C)=O,54433.71746,0.6979327164842672
cx_00356,plate_1,c_bac17af9d0,CSCCCO,55317.92609,0.7075152769081835
cx_00357,plate_1,c_8624185335,CSc1ccccc1,53980.97211,0.6929656868804333
cx_00358,plate_1,c_2fab419e6e,CSc1ccccc1C(=O)O,2666.571135,-1.0956184534702746
cx_00359,plate_1,c_b8a851f045,CSc1ccccc1O,36623.74441,0.4622615836485683
cx_00360,plate_1,c_01eedcff64,C[C@@H]1COC(=O)O1,56306.63041,0.7180505701662669
cx_00361,plate_1,c_320b9e5157,C[S@@](=N)(=O)c1ccccc1,40054.87744,0.5155187917344622
cx_00362,plate_1,c_59b4333037,Cc1cc(C)[nH]n1,39345.15358,0.5048870179247225
cx_00363,plate_1,c_87912889b2,Cc1cc(C)on1,53880.34142,0.6918560185626745
cx_00364,plate_1,c_9d727a2000,Cc1cc(O)nc(O)c1,204.27634,-2.6207958146409354
cx_00365,plate_1,c_4a03388181,Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,438.57115,-2.167957153831074
cx_00366,plate_1,c_f51951df7f,Cc1ccc(-c2nnn[nH]2)cc1,10136.0236,-0.30166304202540184
cx_00367,plate_1,c_d81fffbb97,Cc1ccc(C(=O)NN)cc1,8672.82301,-0.3943695232737597
cx_00368,plate_1,c_9d1338716b,Cc1ccc(C(N)=O)cc1,54461.99801,0.6982416076301927
cx_00369,plate_1,c_9d98388c77,Cc1ccc(C(N)=S)cc1,830.62136,-1.7887823631956876
cx_00370,plate_1,c_8faae0d3f1,Cc1ccc(C=O)cc1,57671.45694,0.7322937053454704
cx_00371,plate_1,c_53139ac9e3,Cc1ccc(O)nc1,20478.74072,0.11656292750584729
cx_00372,plate_1,c_71a7ae8d89,Cc1cccc(C)c1C(=O)O,19767.85478,0.09555270124850808
cx_00373,plate_1,c_a61c5b5942,Cc1cccc(C)c1O,52983.17151,0.6818701994224187
cx_00374,plate_1,c_9bcdd0a619,Cc1ccn(C(N)=O)n1,51641.8999,0.6666214993257964
cx_00375,plate_1,c_1e41fce493,Cc1cnc(C(=N)N)cn1,20921.60281,0.12928613215188967
cx_00376,plate_1,c_3fdbb50cfc,Cc1cnc(C(C)NC(=O)OC(C)(C)C)[nH]1,25542.16473,0.2479547001946232
cx_00377,plate_1,c_3c6075a79a,Cc1cnc(O)nc1,51691.21479,0.6671891308982564
cx_00378,plate_1,c_6ecabb04fb,Cc1cscn1,53107.3676,0.6832625854159411
cx_00379,plate_1,c_f910f02aa3,Cc1nc(-c2ccccc2O)cs1,58.43005,-3.357974725515777
cx_00380,plate_1,c_15039fcfe8,Cc1nc(=O)[nH]n1-c1ccccc1,7917.62664,-0.44854290069849306
cx_00381,plate_1,c_d78acf8270,Cn1c(=O)[nH]c2ccccc2c1=O,13426.78982,-0.13447059371831702
cx_00382,plate_1,c_66fd695106,Cn1cc(C(=O)O)nn1,11585.45213,-0.22218455890249408
cx_00383,plate_1,c_8dd4a99511,Cn1cc[nH]c1=O,36007.24708,0.45216570630043895
cx_00384,plate_1,c_c3efae03b8,Cn1ccc(=O)[nH]c1=O,58760.00312,0.7434140456011704
cx_00385,plate_1,c_cc5e5aafc9,Cn1ccc(=O)n(C)c1=O,44640.73731,0.5799818484159808
cx_00386,plate_1,c_e4ebbce005,Cn1ccc(C(=O)O)n1,11392.44525,-0.23217469225367565
cx_00387,plate_1,c_0bd53f1d2d,Cn1ccnc1[N+](=O)[O-],1843.04087,-1.3151913586119222
cx_00388,plate_1,c_b7bee82cf3,Cn1cnc(C=O)c1,49923.07816,0.646490926230619
cx_00389,plate_1,c_f8463f8820,Cn1cnc(CO)c1,45449.622885,0.5906612560508221
cx_00390,plate_1,c_9bff495d26,Cn1cnc(S(N)(=O)=O)c1,48373.99378,0.6277453851771754
cx_00391,plate_1,c_72ec7d83a4,Cn1cnc2c(=O)[nH]c(=O)[nH]c21,45422.06291,0.5903005303739212
cx_00392,plate_1,c_cef4f2744a,Cn1cnc2c(=O)[nH]c(=O)n(C)c21,62766.88576,0.7826442801950948
cx_00393,plate_1,c_9d2aa053ee,Cn1cnc2ccccc21,47702.77895,0.6194358347158356
cx_00394,plate_1,c_595067f04a,Cn1cncc1C(=O)O,16571.21907,-0.009342500812931922
cx_00395,plate_1,c_7756c7ee5a,Cn1cncc1CO,31745.84948,0.37725910680052577
cx_00396,plate_1,c_5915219f6b,Cn1nc(-c2ccccc2)cc1O,3140.2416,-0.9984129908401053
cx_00397,plate_1,c_351d4cca32,Cn1nccc1C(=O)O,8939.714875,-0.37634624915255904
cx_00398,plate_1,c_1976abf777,Cn1nccc1O,2497.43944,-1.1345732839090101
cx_00399,plate_1,c_356df7336d,Cn1nncc1C(=O)O,8592.56095,-0.3998982261585485
cx_00400,plate_1,c_eec3487744,FC(F)(F)c1c[nH]cn1,22452.11161,0.1712722664910837
cx_00401,plate_1,c_d8eb90ae3f,FC(F)(F)c1cn[nH]c1,18228.49417,0.04734129915231478
cx_00402,plate_1,c_bee2a42d3a,FC(F)(F)c1ncc[nH]1,19856.37967,0.09820987333275445
cx_00403,plate_1,c_5a943dbafe,Fc1ccc2[nH]ccc2c1,48105.36043,0.6244336620013361
cx_00404,plate_1,c_9dc9d5f12a,Fc1ccc2[nH]ncc2c1,19618.41689,0.09104004498748972
cx_00405,plate_1,c_10c829ce54,Fc1ccccn1,50498.72507,0.6533089833811966
cx_00406,plate_1,c_1122dc32c7,N#CC(C#N)c1ccccc1,3951.38794,-0.8618066763407513
cx_00407,plate_1,c_8207f6ef25,N#CC1(O)CCCCC1,7602.70265,-0.4726777626711559
cx_00408,plate_1,c_4f5275da86,N#CC1CCCCC1,52934.40339,0.6813225581344341
cx_00409,plate_1,c_207947d691,N#CC1CCCS1,39614.05548,0.5089376064467875
cx_00410,plate_1,c_fa5f88c96e,N#CCC(=O)Nc1ccccc1,20669.23458,0.12206911344642354
cx_00411,plate_1,c_b4b731c8f3,N#CCC1=CCCCC1,40407.2294,0.5207273033897415
cx_00412,plate_1,c_2988a9b721,N#CCCCc1ccccc1,53440.94787,0.6869863601638647
cx_00413,plate_1,c_d7c4f5d946,N#CCS(N)(=O)=O,47194.04334,0.6130594891846823
cx_00414,plate_1,c_52364a5acd,N#CCc1cccc2cccnc12,13273.29627,-0.14130791661310368
cx_00415,plate_1,c_b32d2718d4,N#CCc1nccs1,1428.34138,-1.4666914636040806
cx_00416,plate_1,c_aec7a03867,N#C[C@@H]1CC[C@H]1C#N,59945.35021,0.755291372736811
cx_00417,plate_1,c_05efc363f3,N#Cc1cccc(C#N)n1,28389.49334,0.31080654753154974
cx_00418,plate_1,c_b666128acf,N#Cc1cccc2cc[nH]c12,30441.54807,0.3523096168633661
cx_00419,plate_1,c_27e26f2cce,N#Cc1cccc2cccnc12,6884.48597,-0.5316848081194423
cx_00420,plate_1,c_a808b2f56c,N#Cc1ccccc1,55397.29705,0.708367950652562
cx_00421,plate_1,c_1866122c8b,N#Cc1ccccc1C#N,1058.40785,-1.6448097399705244
cx_00422,plate_1,c_01d4a82f7d,N#Cc1ccccc1O,42.92244,-3.5378004155842406
cx_00423,plate_1,c_8d9839b4d0,N#Cc1ccccc1[N+](=O)[O-],3235.86956,-0.9805784587195416
cx_00424,plate_1,c_1d95ba9fe9,N#Cc1ccccn1,50107.86145,0.6486880601336874
cx_00425,plate_1,c_edfdb77be9,N#Cc1ncccn1,44972.6945,0.5843877788113134
cx_00426,plate_1,c_0bb4d51e01,N#Cc1nccs1,25519.59486,0.2474289824128439
cx_00427,plate_1,c_34944443db,N#N,55750.13170833333,0.7121436884712541
cx_00428,plate_1,c_c82bd8a6db,N/C(=N\O)c1ccccc1,20315.98741,0.11181785156813223
cx_00429,plate_1,c_3020b8a6d2,N/C(=N\O)c1ccccn1,8929.20261,-0.37704590725599635
cx_00430,plate_1,c_0f8d8f1c01,N/C(=N\O)c1cccs1,17863.72373,0.03532050515304254
cx_00431,plate_1,c_4c7550af08,N/C(=N\O)c1cnc2ccccc2n1,976.648,-1.6925744213544234
cx_00432,plate_1,c_9c6d043c13,N/C(=N\O)c1nc2ccccc2s1,10134.3686,-0.3017601442918922
cx_00433,plate_1,c_75b5754d9b,N/C(Cc1ccccc1)=N\O,15673.50437,-0.04246334082750778
cx_00434,plate_1,c_1cd23482e2,N/N=C/c1ccccc1O,9998.61747,-0.30977941857639363
cx_00435,plate_1,c_27e574117c,N=C(N)c1cc2ccccc2o1,16546.58053,-0.01022733871384812
cx_00436,plate_1,c_b887ec8d99,N=C(N)c1nc2ccccc2s1,14035.76107,-0.10809320234150663
cx_00437,plate_1,c_fee3985c8f,N=C(NO)C1CCCC1,16682.55543,-0.005360439505867146
cx_00438,plate_1,c_af27308ee0,N=C(n1nnc2ccccc21)n1nnc2ccccc21,13518.81469,-0.13040875099223317
cx_00439,plate_1,c_9a9432eae0,N=C1NC(=O)c2ccccc21,34136.53498,0.4204375559834875
cx_00440,plate_1,c_1b0a5508f4,NC(=O)C(C(N)=O)c1ccccc1,58604.97928,0.7418429986224405
cx_00441,plate_1,c_622c025409,NC(=O)C(F)(F)F,49583.95346,0.6424373814823714
cx_00442,plate_1,c_efe021a9ac,NC(=O)C(c1ccccc1)c1ccccn1,50384.87453,0.6519667053960605
cx_00443,plate_1,c_9da6a40773,NC(=O)C1CCCCC1,53976.97186,0.6929216150740694
cx_00444,plate_1,c_03def00e5f,NC(=O)CC(=O)O,23162.02968,0.1897845980231873
cx_00445,plate_1,c_e2fb9f74ae,NC(=O)CC(N)=O,52510.51714,0.6765411685073194
cx_00446,plate_1,c_e2adf3f704,NC(=O)CCC(N)=O,55175.37896,0.7059808321387284
cx_00447,plate_1,c_7629689636,NC(=O)CN1CCCC1=O,44362.04774,0.5762575442164127
cx_00448,plate_1,c_c64b4e9fdc,NC(=O)COCc1ccccc1,51111.0805,0.6604770334460413
cx_00449,plate_1,c_908abade01,NC(=O)Cc1cc2ccccc2s1,40577.49866,0.5232279907713913
cx_00450,plate_1,c_d9258226a5,NC(=O)Cc1ccccn1,52704.89538,0.6787385066253836
cx_00451,plate_1,c_c3457bd293,NC(=O)Cc1cccs1,45413.9061,0.5901937259358309
cx_00452,plate_1,c_967cb20253,NC(=O)Cc1cncs1,36343.17991,0.4576882458322663
cx_00453,plate_1,c_ecaa1ef6f8,NC(=O)Cc1nc2ccccc2[nH]1,28488.45049,0.31287585405055784
cx_00454,plate_1,c_086c90d1f2,NC(=O)Cn1nnc2ccccc21,31631.64954,0.3751159501741036
cx_00455,plate_1,c_4137adde12,NC(=O)NCc1ccccc1,64356.16475,0.7975148633021507
cx_00456,plate_1,c_2338973172,NC(=O)Nc1ccccc1,36739.61685,0.4641401468923695
cx_00457,plate_1,c_8e22a1ea19,NC(=O)Nc1ccccn1,43099.94625,0.5590930311338901
cx_00458,plate_1,c_42031daf99,NC(=O)Oc1ccccc1,14098.30751,-0.10544911215168666
cx_00459,plate_1,c_c3ce8e4ac7,NC(=O)[C@@H]1CCCC[C@@H]1O,44932.82636,0.5838603469657638
cx_00460,plate_1,c_768fd1d9ef,NC(=O)[C@@H]1CCCC[C@H]1O,62505.13471,0.7801590626183568
cx_00461,plate_1,c_a5aec92e7b,NC(=O)[C@@H]1CCCO1,55308.607,0.707415082676144
cx_00462,plate_1,c_9f9a94e692,NC(=O)c1cc2ccccc2cc1O,2468.88314,-1.1414097757569277
cx_00463,plate_1,c_cc981934d4,NC(=O)c1ccccc1C(N)=O,57785.34444,0.7334669417316604
cx_00464,plate_1,c_93b30f1e45,NC(=O)c1ccccc1O,2521.73926,-1.1288170671862598
cx_00465,plate_1,c_9c4d885322,NC(=O)c1ccccc1OCC(=O)O,10691.22429,-0.2699516241416463
cx_00466,plate_1,c_9aa7b63827,NC(=O)c1ccccc1[N+](=O)[O-],1077.30171,-1.634296909280553
cx_00467,plate_1,c_390b8b4606,NC(=O)c1ccccn1,38515.12727,0.4922070674670511
cx_00468,plate_1,c_c6b02e1350,NC(=O)c1cn2ccccc2n1,11823.85561,-0.2100719332019787
cx_00469,plate_1,c_14f95a61fd,NC(=O)c1nccc2ccccc12,36841.0562,0.4657798587601274
cx_00470,plate_1,c_40206384a3,NC(=O)c1ncco1,38259.31702,0.48824403233905517
cx_00471,plate_1,c_fb124362e3,NC(=O)n1nnc2ccccc21,5136.30765,-0.7058678365650211
cx_00472,plate_1,c_82def56c69,NC(=S)N1CCCCC1,24249.04122,0.21705857979610008
cx_00473,plate_1,c_1cdbef5a61,NC(=S)NC1CCCCC1,23136.9619,0.1891406334250943
cx_00474,plate_1,c_0e48b29eed,NC(=S)Nc1ccccc1,3654.65141,-0.908221317586454
cx_00475,plate_1,c_09fe1871ed,NC(=S)Nc1ccccn1,123.26972,-2.9192831505490187
cx_00476,plate_1,c_aa012a7992,NC(=S)c1ccccn1,565.72402,-2.0168570925210396
cx_00477,plate_1,c_54c56e3779,NC(=S)c1ncccn1,1635.93929,-1.38603998594165
cx_00478,plate_1,c_496fc7e79e,NC1=NC(C(=O)O)CS1,47000.32036,0.6106133341249289
cx_00479,plate_1,c_a2f86a85f1,NC1=NCCS1,18363.7062,0.051736122422659875
cx_00480,plate_1,c_5de71577f7,NNC(=O)c1ccccc1,6572.71347,-0.5592418528353017
cx_00481,plate_1,c_6af55f0868,NNc1ncccn1,10476.93965,-0.2819913894363671
cx_00482,plate_1,c_ff3314219b,NS(=O)(=O)N1CCCC1,46958.84742,0.6100883419701626
cx_00483,plate_1,c_cc19c722a1,NS(=O)(=O)c1ccccc1,55790.92651,0.7125786978951987
cx_00484,plate_1,c_44888d1c8c,NS(=O)(=O)c1cccs1,53052.17983,0.6826442672413445
cx_00485,plate_1,c_c50b7cc6f4,NS(N)(=O)=O,54161.61727,0.6949525058856784
cx_00486,plate_1,c_f4af18a838,Nc1ncccn1,58687.58971,0.7426807080797698
cx_00487,plate_1,c_4956436e1f,O/N=C/c1ccccc1,7054.74481,-0.5171581232937236
cx_00488,plate_1,c_28e8532b94,O/N=C/c1ccccn1,1184.53328,-1.5779150514061655
cx_00489,plate_1,c_119633cfd9,O=C(C(=O)c1ccco1)c1ccco1,1746.78608,-1.3470734871736867
cx_00490,plate_1,c_67862f3ad9,O=C(CC(=O)Nc1nccs1)Nc1nccs1,944.49528,-1.7124620459697961
cx_00491,plate_1,c_51fd30819f,O=C(CC(=O)c1ccccn1)c1ccccn1,4096.9691,-0.8402950250427247
cx_00492,plate_1,c_4eda088deb,O=C(NO)c1ccccc1,10282.03016,-0.2931583369741561
cx_00493,plate_1,c_248f41ba44,O=C(O)C(=O)c1ccccc1,2594.33782,-1.1119442857014858
cx_00494,plate_1,c_882ada0895,O=C(O)C(O)CO,33281.73885,0.40535650267773765
cx_00495,plate_1,c_888ba1376c,O=C(O)C1CCCCC1,60595.31195,0.7617047618551743
cx_00496,plate_1,c_9e3de13ba9,O=C(O)C1CCCCO1,13492.37922,-0.13157273658899488
cx_00497,plate_1,c_5f9dcbf3b6,O=C(O)C1CCCO1,6015.430955,-0.6119241791412189
cx_00498,plate_1,c_2ac96ba268,O=C(O)C1CCCn2cnnc21,4542.1227,-0.7789665351987364
cx_00499,plate_1,c_7902e1c611,O=C(O)C1Cc2ccccc2O1,1662.97128,-1.3762992821675155
cx_00500,plate_1,c_dacfa5af31,O=C(O)CC1CCCO1,32331.33152,0.3881269929048443
cx_00501,plate_1,c_6b23b64724,O=C(O)CCN1CCCC1=O,30106.0009,0.34571812862677037
cx_00502,plate_1,c_606c726d8b,O=C(O)CCOc1ccccc1,32925.25034,0.39895223989811623
cx_00503,plate_1,c_0f344ea8b4,O=C(O)CCc1ccccc1,22488.25135,0.1722287237823196
cx_00504,plate_1,c_0cc3b320aa,O=C(O)CNC(=O)c1ccccc1O,2934.13009,-1.0387738987654844
cx_00505,plate_1,c_ee31cf9228,O=C(O)COCc1ccccc1,12930.10619,-0.15688567953498805
cx_00506,plate_1,c_0b07e9dcaa,O=C(O)COc1ccccc1,9668.1638,-0.32976470442433636
cx_00507,plate_1,c_9d207bb13e,O=C(O)COc1ccccc1O,512.33611,-2.0756988238166114
cx_00508,plate_1,c_cf594a234a,O=C(O)Cc1ccccc1O,2124.07429,-1.2308330282372697
cx_00509,plate_1,c_b4d7f9c672,O=C(O)Cc1ccco1,4263.95584,-0.8165420570826449
cx_00510,plate_1,c_c06203aa8d,O=C(O)Cc1ncccn1,17151.57596,0.01112783980416487
cx_00511,plate_1,c_dc2bc85597,O=C(O)Cc1nnn[nH]1,4122.95779,-0.8365353648671997
cx_00512,plate_1,c_30f6dcfb87,O=C(O)Cn1c(=O)oc2ccccc21,16409.31745,-0.015181077625997307
cx_00513,plate_1,c_9dfdf07e0c,O=C(O)Cn1cccc1,2962.27056,-1.0330992793369804
cx_00514,plate_1,c_bf776335d3,O=C(O)Cn1cccn1,13904.59685,-0.11367651421126955
cx_00515,plate_1,c_59d10fbbe6,O=C(O)Cn1ccnc1,49678.75575,0.6435733347184097
cx_00516,plate_1,c_c0bfce4d0d,O=C(O)Cn1ccnn1,24725.69115,0.2286346141433423
cx_00517,plate_1,c_1d92fc286a,O=C(O)Cn1cnnn1,8324.38466,-0.41875293484945825
cx_00518,plate_1,c_757b7ab18c,O=C(O)[C@H]1CCCC[C@@H]1C(=O)O,5182.89305,-0.7004992628274288
cx_00519,plate_1,c_6060fcf2a2,O=C(O)[C@H]1CCCN1c1ncccn1,2052.45355,-1.2512219569202014
cx_00520,plate_1,c_e144d08288,O=C(O)c1c[nH]nn1,42740.00705,0.5541056969627105
cx_00521,plate_1,c_3fc48e58a4,O=C(O)c1cc(C(F)(F)F)ccn1,6509.28278,-0.5650081735654977
cx_00522,plate_1,c_81abb34c56,O=C(O)c1cc2cccc(O)c2[nH]1,126.54597,-2.903807278806921
cx_00523,plate_1,c_b7ffd17730,O=C(O)c1cc2ccccc2s1,3817.98924,-0.8822255902322496
cx_00524,plate_1,c_9661924286,O=C(O)c1cc[nH]n1,12764.814165,-0.16453659104964474
cx_00525,plate_1,c_be49277018,O=C(O)c1ccc(C(=O)O)s1,218.42362,-2.5811599980117337
cx_00526,plate_1,c_4f0a70584e,O=C(O)c1ccc2ccccc2n1,2714.12716,-1.0851096522623744
